classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
165209681,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:12:04 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:10:16.093Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:12:04.136Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 2006-2013""}]","{""33129071"":{""retired"":{""id"":43560771,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:51:34.115Z"",""updated_at"":""2019-05-13T14:12:05.235Z"",""retired_at"":""2019-05-13T14:12:05.225Z"",""subject_id"":33129071,""retirement_reason"":""classification_count""},"""":""139"",""X"":""smi_55249HD.png"",""Y"":""smi_55249.png"",""Z"":""smi_55249LR.png"",""id"":""55249""}}",33129071
165209835,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:12:31 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:12:04.151Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:12:30.746Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},{""clientWidth"":678,""clientHeight"":479,""naturalWidth"":678,""naturalHeight"":479}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""OT estable""}]","{""33129046"":{""retired"":{""id"":43560875,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:53:11.670Z"",""updated_at"":""2019-05-13T14:12:34.978Z"",""retired_at"":""2019-05-13T14:12:34.961Z"",""subject_id"":33129046,""retirement_reason"":""classification_count""},"""":""114"",""X"":""smi_41147HD.png"",""Y"":""smi_41147.png"",""Z"":""smi_41147LR.png"",""id"":""41147""}}",33129046
165210010,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:13:04 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:12:30.756Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:13:04.155Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 2006-2013""}]","{""33129094"":{""retired"":{""id"":43561224,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:58:22.397Z"",""updated_at"":""2019-05-13T14:13:04.798Z"",""retired_at"":""2019-05-13T14:13:04.788Z"",""subject_id"":33129094,""retirement_reason"":""classification_count""},"""":""162"",""X"":""smi_70161HD.png"",""Y"":""smi_70161.png"",""Z"":""smi_70161LR.png"",""id"":""70161""}}",33129094
165210328,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:14:02 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:13:04.166Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:14:02.323Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF estable""}]","{""33129069"":{""retired"":{""id"":43560650,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:49:24.496Z"",""updated_at"":""2019-05-13T14:14:04.393Z"",""retired_at"":""2019-05-13T14:14:03.698Z"",""subject_id"":33129069,""retirement_reason"":""classification_count""},"""":""137"",""X"":""smi_54585HD.png"",""Y"":""smi_54585.png"",""Z"":""smi_54585LR.png"",""id"":""54585""}}",33129069
165210608,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:15:03 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:14:02.339Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:15:02.568Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF estable""}]","{""33129002"":{""retired"":{""id"":43561172,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:57:24.805Z"",""updated_at"":""2019-05-13T14:15:05.905Z"",""retired_at"":""2019-05-13T14:15:05.837Z"",""subject_id"":33129002,""retirement_reason"":""classification_count""},"""":""70"",""X"":""smi_23093HD.png"",""Y"":""smi_23093.png"",""Z"":""smi_23093LR.png"",""id"":""23093""}}",33129002
165210806,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:15:53 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:15:02.579Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:15:52.911Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 2013-2017""}]","{""33129018"":{""retired"":{""id"":43560968,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:54:51.342Z"",""updated_at"":""2019-05-13T14:15:54.222Z"",""retired_at"":""2019-05-13T14:15:54.210Z"",""subject_id"":33129018,""retirement_reason"":""classification_count""},"""":""86"",""X"":""smi_31333HD.png"",""Y"":""smi_31333.png"",""Z"":""smi_31333LR.png"",""id"":""31333""}}",33129018
165210905,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:16:14 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:15:52.925Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:16:13.450Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 2006-2013""}]","{""33129004"":{""retired"":{""id"":43560719,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:50:27.151Z"",""updated_at"":""2019-05-13T14:16:14.220Z"",""retired_at"":""2019-05-13T14:16:14.214Z"",""subject_id"":33129004,""retirement_reason"":""classification_count""},"""":""72"",""X"":""smi_25511HD.png"",""Y"":""smi_25511.png"",""Z"":""smi_25511LR.png"",""id"":""25511""}}",33129004
165211070,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:16:44 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:16:13.461Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:16:43.981Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 2006-2013""}]","{""33128997"":{""retired"":{""id"":43560728,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:50:40.472Z"",""updated_at"":""2019-05-13T14:16:45.949Z"",""retired_at"":""2019-05-13T14:16:45.915Z"",""subject_id"":33128997,""retirement_reason"":""classification_count""},"""":""65"",""X"":""smi_18350HD.png"",""Y"":""smi_18350.png"",""Z"":""smi_18350LR.png"",""id"":""18350""}}",33128997
165211138,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:17:02 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:16:43.990Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:17:01.738Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:10:20.447Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 1998-2006""}]","{""33129095"":{""retired"":{""id"":43561220,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:58:22.323Z"",""updated_at"":""2019-05-13T14:17:02.455Z"",""retired_at"":""2019-05-13T14:17:02.446Z"",""subject_id"":33129095,""retirement_reason"":""classification_count""},"""":""163"",""X"":""smi_70194HD.png"",""Y"":""smi_70194.png"",""Z"":""smi_70194LR.png"",""id"":""70194""}}",33129095
165211168,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:17:12 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:17:02.683Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:17:11.712Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:17:02.501Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 1998-2006""}]","{""33129115"":{""retired"":{""id"":43560943,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:54:11.319Z"",""updated_at"":""2019-05-13T14:17:12.509Z"",""retired_at"":""2019-05-13T14:17:12.484Z"",""subject_id"":33129115,""retirement_reason"":""classification_count""},"""":""183"",""X"":""smi_90262HD.png"",""Y"":""smi_90262.png"",""Z"":""smi_90262LR.png"",""id"":""90262""}}",33129115
165211264,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:17:34 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:17:11.721Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:17:33.730Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:17:02.501Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 2013-2017""}]","{""33129043"":{""retired"":{""id"":43561084,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:56:10.285Z"",""updated_at"":""2019-05-13T14:17:34.336Z"",""retired_at"":""2019-05-13T14:17:34.328Z"",""subject_id"":33129043,""retirement_reason"":""classification_count""},"""":""111"",""X"":""smi_40804HD.png"",""Y"":""smi_40804.png"",""Z"":""smi_40804LR.png"",""id"":""40804""}}",33129043
165211425,Valeria004,1873889,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:18:09 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:17:33.741Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:18:08.580Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:17:02.501Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 1998-2006""}]","{""33129039"":{""retired"":{""id"":43561026,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:55:17.756Z"",""updated_at"":""2019-05-13T14:18:09.283Z"",""retired_at"":""2019-05-13T14:18:09.270Z"",""subject_id"":33129039,""retirement_reason"":""classification_count""},"""":""107"",""X"":""smi_38445HD.png"",""Y"":""smi_38445.png"",""Z"":""smi_38445LR.png"",""id"":""38445""}}",33129039
165212043,Cristina947,1887201,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:20:21 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:19:14.180Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:20:21.236Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:19:14.011Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF estable""}]","{""33128956"":{""retired"":{""id"":43560631,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:49:04.028Z"",""updated_at"":""2019-05-13T14:20:22.293Z"",""retired_at"":""2019-05-13T14:20:22.271Z"",""subject_id"":33128956,""retirement_reason"":""classification_count""},"""":""24"",""X"":""smi_1220HD.png"",""Y"":""smi_1220.png"",""Z"":""smi_1220LR.png"",""id"":""1220""}}",33128956
165212159,Cristina947,1887201,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:20:44 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:20:21.248Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:20:44.339Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:19:14.011Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""TF perdida 2013-2017""}]","{""33129104"":{""retired"":{""id"":43560690,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:50:02.897Z"",""updated_at"":""2019-05-13T14:20:46.257Z"",""retired_at"":""2019-05-13T14:20:46.238Z"",""subject_id"":33129104,""retirement_reason"":""classification_count""},"""":""172"",""X"":""smi_76998HD.png"",""Y"":""smi_76998.png"",""Z"":""smi_76998LR.png"",""id"":""76998""}}",33129104
165212377,Cristina947,1887201,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:21:27 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:20:44.350Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:21:26.454Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:19:14.011Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""OT estable""}]","{""33129112"":{""retired"":{""id"":43561162,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:57:17.076Z"",""updated_at"":""2019-05-13T14:21:27.183Z"",""retired_at"":""2019-05-13T14:21:27.175Z"",""subject_id"":33129112,""retirement_reason"":""classification_count""},"""":""180"",""X"":""smi_85212HD.png"",""Y"":""smi_85212.png"",""Z"":""smi_85212LR.png"",""id"":""85212""}}",33129112
165212464,Cristina947,1887201,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:21:51 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:21:26.471Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:21:50.853Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:19:14.011Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""OTF perdida 2006-2013""}]","{""33128989"":{""retired"":{""id"":43561116,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:56:38.420Z"",""updated_at"":""2019-05-13T14:21:51.426Z"",""retired_at"":""2019-05-13T14:21:51.420Z"",""subject_id"":33128989,""retirement_reason"":""classification_count""},"""":""57"",""X"":""smi_153405HD.png"",""Y"":""smi_153405.png"",""Z"":""smi_153405LR.png"",""id"":""153405""}}",33128989
165212665,Cristina947,1887201,375c71718e7db520ea38,11085,Selva_misionera_revision,1.1,2019-05-13 14:22:56 UTC,,,"{""source"":""api"",""session"":""ae3eec227d1a9487e09f41fc620dcb1efd5c464fb979899656e82bb8ab33305d"",""viewport"":{""width"":1920,""height"":952},""started_at"":""2019-05-13T14:21:50.866Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2019-05-13T14:22:55.456Z"",""live_project"":true,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1212,""clientHeight"":857,""naturalWidth"":1403,""naturalHeight"":992},{""clientWidth"":724,""clientHeight"":512,""naturalWidth"":724,""naturalHeight"":512},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-05-13T14:19:14.011Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""21229""}","[{""task"":""T0"",""task_label"":""Clasificar el segmento"",""value"":""OTF estable""}]","{""33129107"":{""retired"":{""id"":43560991,""workflow_id"":11085,""classifications_count"":1,""created_at"":""2019-05-11T22:54:51.644Z"",""updated_at"":""2019-05-13T14:22:56.314Z"",""retired_at"":""2019-05-13T14:22:56.300Z"",""subject_id"":33129107,""retirement_reason"":""classification_count""},"""":""175"",""X"":""smi_80088HD.png"",""Y"":""smi_80088.png"",""Z"":""smi_80088LR.png"",""id"":""80088""}}",33129107
